year,month,day,extended_event,country,region,province_state,city,vicinity_area,criteria_political,criteria_economic,criteria_religious,multiple_attacks,successful_attack,suicide_attack,primary_attack_type,primary_target_type,primary_target_subtype,target_nationality,secondary_target_type,group_name,individual_attack,attack_claimed,claim_mode,primary_weapon_type,secondary_weapon_type,secondary_weapon_subtype,num_killed,num_killed_us,num_killed_terrorists,num_wounded,num_wounded_us,num_wounded_terrorists,property_damage,property_extent_code,property_extent,property_value,hostage_incident,ransom_demanded,hostage_outcome_code,hostage_outcome,num_released,month_name
2016,4,4,0,Egypt,Middle East & North Africa,Qalyubia,Khosous,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Checkpoint,Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,2.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,6,0,Egypt,Middle East & North Africa,North Sinai,Arish,1,1,1,1,0.0,1,0,Bombing/Explosion,Government (General),Intelligence,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Explosives,Unknown,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,7,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,0,1.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Explosives,Unknown,Unknown,3.0,0.0,0.0,6.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,7,0,Egypt,Middle East & North Africa,North Sinai,Al-Kharouba,0,1,1,0,1.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Explosives,Unknown,Unknown,2.0,0.0,0.0,5.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,8,0,Egypt,Middle East & North Africa,North Sinai,Hasna,1,1,1,1,0.0,1,0,Armed Assault,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Firearms,Unknown,Unknown,5.0,0.0,1.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,13,0,Egypt,Middle East & North Africa,North Sinai,Al-Kharouba,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Explosives,Unknown,Unknown,1.0,0.0,0.0,4.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,16,0,Egypt,Middle East & North Africa,North Sinai,Rafah,1,1,1,0,0.0,1,0,Unknown,Military,Military Checkpoint,Egypt,Unknown,Unknown,0,0.0,Unknown,Unknown,Unknown,Unknown,3.0,0.0,3.0,8.0,0.0,6.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,17,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,0,0.0,1,0,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,18,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Private Citizens & Property,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,2.0,0.0,0.0,11.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,19,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,E-mail,Explosives,Unknown,Unknown,3.0,0.0,0.0,8.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,22,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Security Forces/Officers,Egypt,Private Citizens & Property,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,7.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,23,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Explosives,Unknown,Unknown,3.0,0.0,0.0,1.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,27,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,3.0,0.0,0.0,8.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,4,29,0,Egypt,Middle East & North Africa,North Sinai,Al-Kharouba,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,1.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,April
2016,5,7,0,Egypt,Middle East & North Africa,North Sinai,Unknown,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,8,0,Egypt,Middle East & North Africa,Cairo,Helwan,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Islamic State in Egypt,0,1.0,"Posted to website, blog, etc.",Firearms,Unknown,Unknown,8.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,9,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Police,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,9,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,2.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,10,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Private Citizens & Property,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,3.0,0.0,0.0,5.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,10,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,0.0,0.0,0.0,2.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,14,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,0,0.0,0,0,Unknown,Military,Military Checkpoint,Egypt,Unknown,Unknown,0,0.0,Unknown,Unknown,Unknown,Unknown,24.0,0.0,24.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,15,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,1.0,0.0,0.0,4.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,16,0,Egypt,Middle East & North Africa,North Sinai,Gora,0,1,1,1,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Vehicles/Transportation,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,1.0,0.0,0.0,2.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,16,0,Egypt,Middle East & North Africa,North Sinai,Al-Shalaq,0,1,1,0,0.0,1,0,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,16,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,18,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Assassination,Private Citizens & Property,Laborer (General)/Occupation Identified,Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,21,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,2.0,0.0,0.0,0.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,21,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,3.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,22,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,1,1,1,1,0.0,1,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,24,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,4.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,24,0,Egypt,Middle East & North Africa,North Sinai,Al-Birth,0,1,1,1,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,25,0,Egypt,Middle East & North Africa,North Sinai,Al-Muqataah,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Checkpoint,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,2.0,0.0,2.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,25,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,1.0,0.0,0.0,2.0,0.0,0.0,1,4.0,Unknown,-99.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,25,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,1,0.0,1,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,4.0,0.0,0.0,2.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,26,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Private Citizens & Property,House/Apartment/Residence,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,28,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,3.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,29,0,Egypt,Middle East & North Africa,North Sinai,Arish,1,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,2.0,0.0,0.0,3.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,30,0,Egypt,Middle East & North Africa,North Sinai,Unknown,0,1,1,1,0.0,0,0,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,31,0,Egypt,Middle East & North Africa,North Sinai,Al-Kharouba,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,5.0,0.0,0.0,5.0,0.0,0.0,1,4.0,Unknown,-99.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,5,31,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Egypt,Private Citizens & Property,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,May
2016,6,1,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,1,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,5.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,3,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,1,0,Facility/Infrastructure Attack,Utilities,Electricity,Egypt,Unknown,Unknown,0,0.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,5,0,Egypt,Middle East & North Africa,North Sinai,Unknown,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,6,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,7,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,8,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,0,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,8,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,1,0.0,0,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,8,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,0,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,9,1,Egypt,Middle East & North Africa,North Sinai,Tayra,0,1,1,1,0.0,1,0,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Firearms,Unknown,Unknown,2.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,1.0,0.0,4.0,Hostage(s) killed (not during rescue attempt),0.0,June
2016,6,10,0,Egypt,Middle East & North Africa,North Sinai,Masaeed,0,1,1,1,0.0,0,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,10,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,0,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,10,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,0,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,11,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Armed Assault,Transportation,Taxi/Rickshaw,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,11,0,Egypt,Middle East & North Africa,North Sinai,Arish,1,1,1,1,0.0,1,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,15,0,Egypt,Middle East & North Africa,North Sinai,Toma,0,1,1,0,0.0,1,0,Armed Assault,Military,Military Checkpoint,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Firearms,Automatic or Semi-Automatic Rifle,15.0,0.0,15.0,20.0,0.0,20.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,16,0,Egypt,Middle East & North Africa,North Sinai,Masaeed,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Firearms,Unknown,Unknown,2.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,18,0,Egypt,Middle East & North Africa,North Sinai,Al-Kharouba,0,1,1,1,0.0,0,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,19,0,Egypt,Middle East & North Africa,North Sinai,Masaeed,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,19,0,Egypt,Middle East & North Africa,North Sinai,Nakhl,1,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,19,0,Egypt,Middle East & North Africa,North Sinai,Hasna,1,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Unknown,Explosives,Unknown,Unknown,1.0,0.0,0.0,1.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,21,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,21,0,Egypt,Middle East & North Africa,North Sinai,Al-Qusaymah,1,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,6.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,22,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Firearms,Unknown,Unknown,1.0,0.0,0.0,1.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,23,0,Egypt,Middle East & North Africa,North Sinai,Unknown,0,1,1,1,0.0,0,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,23,0,Egypt,Middle East & North Africa,North Sinai,Arish,1,1,1,1,0.0,0,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,23,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,0,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,23,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,1,0.0,0,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,25,0,Egypt,Middle East & North Africa,North Sinai,Gora,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,2.0,0.0,0.0,3.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,26,0,Egypt,Middle East & North Africa,North Sinai,Gora,0,1,1,0,0.0,1,0,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,28,0,Egypt,Middle East & North Africa,North Sinai,Qabr Umayr,0,1,1,0,0.0,0,0,Armed Assault,Military,Military Checkpoint,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Firearms,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
2016,6,29,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,1,1.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,1.0,0.0,0.0,2.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,June
